target_id,role,phi,k,n_folds,h_nested,h_lower95,noise_floor,ratio,h_raw,h_perm,go_folds,verdict
BACE1_seed20260822,sensitivity,rrf,6,5,-0.03221562550840477,-0.13163272398849715,0.039802505406847134,-0.8093868760046142,0.03893727626172487,,0,NO-GO
BACE1_seed20260822,sensitivity,zmean,1,5,-0.0794918807306589,-0.17070923917865213,0.0,nan,0.0184996217091432,,0,NO-GO
BACE1_seed20260822,sensitivity,zmean,2,5,-0.08750171631454129,-0.20208010187019293,0.03353005577249961,-2.6096501869319195,0.032934548275311636,-0.35179607596115875,0,NO-GO
BACE1_seed20260822,sensitivity,zmean,3,5,-0.051752870381898464,-0.15494197393390263,0.038277622559877815,-1.3520398321745628,0.06035582357484738,-0.32475352241424266,0,NO-GO
BACE1_seed20260822,sensitivity,zmean,4,5,-0.06674435846210398,-0.1857838320435729,0.03931356791551315,-1.6977436035706805,0.06079209109960613,,0,NO-GO
BACE1_seed20260822,sensitivity,zmean,5,5,-0.03940243436033711,-0.141653651874653,0.04345174802913875,-0.9068089581554654,0.04545710800638717,,0,NO-GO
BACE1_seed20260822,sensitivity,zmean,6,5,-0.057148663165937905,-0.17274213697638235,0.04291269008390158,-1.3317427328420237,0.043212886743758304,,0,NO-GO
BACE1_seed20260823,sensitivity,gmean,1,5,-0.10636015344437495,-0.2128423691835933,0.0,nan,0.005759704451192516,,0,NO-GO
BACE1_seed20260823,sensitivity,gmean,2,5,-0.0555908965408894,-0.16984983510754154,0.03617422910370151,-1.5367541456523008,0.05544299674051637,-0.3251698796727255,0,NO-GO
BACE1_seed20260823,sensitivity,gmean,3,5,-0.05233268756942646,-0.1438234919792139,0.03335926302477056,-1.5687603029649482,0.05301844703241613,-0.32739401570628385,0,NO-GO
BACE1_seed20260823,sensitivity,gmean,4,5,-0.05446253800202794,-0.15689720714239225,0.03897344880613026,-1.3974267012638961,0.04051918827534222,,0,NO-GO
BACE1_seed20260823,sensitivity,gmean,5,5,-0.040647979523539594,-0.14061667165603042,0.03724699838772173,-1.0913088646879792,0.040559902462339426,,0,NO-GO
BACE1_seed20260823,sensitivity,gmean,6,5,-0.05694381635402355,-0.1737130646471165,0.04015821956686923,-1.4179865782944854,0.04674796180195512,,0,NO-GO
BACE1_seed20260823,sensitivity,hmean,1,5,-0.10636015344437495,-0.2128423691835933,0.0,nan,0.005759704451192516,,0,NO-GO
BACE1_seed20260823,sensitivity,hmean,2,5,-0.06853748885287873,-0.1781547547412359,0.034468095991963224,-1.988432690591883,0.054569153888768394,-0.3265684811513011,0,NO-GO
BACE1_seed20260823,sensitivity,hmean,3,5,-0.0481373093420503,-0.13819252075944893,0.03461548535518999,-1.390629333898187,0.05673602185521258,-0.3215322841173208,0,NO-GO
BACE1_seed20260823,sensitivity,hmean,4,5,-0.034686715812543525,-0.14480746695205426,0.038721279336236675,-0.895805004564571,0.04755075221252582,,0,NO-GO
BACE1_seed20260823,sensitivity,hmean,5,5,-0.0399807301859838,-0.14897102916848215,0.04062334775831941,-0.9841810779318647,0.05671499251484767,,0,NO-GO
BACE1_seed20260823,sensitivity,hmean,6,5,-0.03218034975659216,-0.12825779223364728,0.041090400883435366,-0.7831597907229207,0.050883219301081195,,0,NO-GO
BACE1_seed20260823,sensitivity,max,1,5,-0.10636015344437495,-0.2128423691835933,0.0,nan,0.005759704451192516,,0,NO-GO
BACE1_seed20260823,sensitivity,max,2,5,-0.08003078028886856,-0.17820374470961273,0.033775517655337,-2.369490857417624,0.03240894757655939,-0.36684803707528996,0,NO-GO
BACE1_seed20260823,sensitivity,max,3,5,-0.06959368436890999,-0.19647854404458992,0.03911068159669524,-1.7794035165776934,0.03194571383024628,-0.3828525687220659,0,NO-GO
BACE1_seed20260823,sensitivity,max,4,5,-0.05542632733708184,-0.2009506847418458,0.049117580461567494,-1.1284417273047618,0.050937607101854,,0,NO-GO
BACE1_seed20260823,sensitivity,max,5,5,-0.06915454676787475,-0.1975038004302073,0.05122035678041566,-1.3501379356716294,0.03499073388422382,,0,NO-GO
BACE1_seed20260823,sensitivity,max,6,5,-0.07574609327025476,-0.21170986738202746,0.05993260055633346,-1.2638546061263847,0.03234065233787784,,0,NO-GO
BACE1_seed20260823,sensitivity,mean,1,5,-0.10636015344437495,-0.2128423691835933,0.0,nan,0.005759704451192516,,0,NO-GO
BACE1_seed20260823,sensitivity,mean,2,5,-0.06617301971555814,-0.18134386969367747,0.03700359385920328,-1.7882862936865804,0.05526856430834175,-0.3285647642089413,0,NO-GO
BACE1_seed20260823,sensitivity,mean,3,5,-0.09570493265707747,-0.19763919163811783,0.03453664711692839,-2.7711124456597007,0.04731913390622772,-0.3339182860269956,0,NO-GO
BACE1_seed20260823,sensitivity,mean,4,5,-0.07372818772432424,-0.16659925721791527,0.03981037949595071,-1.851984046819334,0.027105232837062766,,0,NO-GO
BACE1_seed20260823,sensitivity,mean,5,5,-0.07057036100231598,-0.18439875268597627,0.038430703271440034,-1.8363015764731188,0.03234489353619643,,0,NO-GO
BACE1_seed20260823,sensitivity,mean,6,5,-0.04189834573264948,-0.1457721752776304,0.04381219958401912,-0.9563168736210237,0.04428562118487217,,0,NO-GO
BACE1_seed20260823,sensitivity,min,1,5,-0.10636015344437495,-0.2128423691835933,0.0,nan,0.005759704451192516,,0,NO-GO
BACE1_seed20260823,sensitivity,min,2,5,-0.11575287518028102,-0.2299228542155686,0.02596008919979028,-4.458878176012436,0.020331570204321147,-0.3610710938762293,0,NO-GO
