bedroc20,budget,coverage,ef1,ef10,ef5,eval_coverage,eval_mean_depth,eval_n,fold,jobs_used,max_depth,mean_depth,n_docked,phi,policy,pr_auc,recall1,recall10,recall5,receptor_usage,ref_pr_auc,role,stages,target_id
0.44098788078359796,3600,0.7216666666666667,2.5,2.0833333333333335,2.5,0.7166666666666667,4.72093023255814,120,4,2136,15,4.933025404157044,433,mean,s4_scaffold25,0.4746243293577545,0.041666666666666664,0.20833333333333334,0.125,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.44098788078359796,4800,0.7216666666666667,2.5,2.0833333333333335,2.5,0.7166666666666667,4.72093023255814,120,4,2136,15,4.933025404157044,433,mean,s4_scaffold25,0.4746243293577545,0.041666666666666664,0.20833333333333334,0.125,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.7144751861555088,600,0.735,5.0,2.9166666666666665,3.333333333333333,0.7166666666666667,1.302325581395349,120,4,600,2,1.3605442176870748,441,mean,s4_scaffold50,0.6320944774545332,0.08333333333333333,0.2916666666666667,0.16666666666666666,2,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6091472194242565,1200,0.7483333333333333,5.0,2.9166666666666665,2.5,0.7166666666666667,2.395348837209302,120,4,1200,5,2.6726057906458798,449,mean,s4_scaffold50,0.5587351160952037,0.08333333333333333,0.2916666666666667,0.125,5,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.5594980574734445,2400,0.7483333333333333,2.5,2.9166666666666665,2.5,0.7166666666666667,4.488372093023256,120,4,2400,10,5.3452115812917596,449,mean,s4_scaffold50,0.526344709539469,0.041666666666666664,0.2916666666666667,0.125,10,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.435838729546936,3600,0.7483333333333333,2.5,2.5,1.6666666666666665,0.7166666666666667,6.546511627906977,120,4,3600,15,8.017817371937639,449,mean,s4_scaffold50,0.4736265189347679,0.041666666666666664,0.25,0.08333333333333333,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.44129457208377865,4800,0.7483333333333333,2.5,2.5,1.6666666666666665,0.7166666666666667,6.837209302325581,120,4,3802,15,8.46770601336303,449,mean,s4_scaffold50,0.47232212015264835,0.041666666666666664,0.25,0.08333333333333333,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6729598128066284,600,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,mean,s5_score_oracle,0.5175722995876385,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,score_oracle,MK14
0.6560580314542728,1200,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,2.0,120,4,1200,2,2.0,600,mean,s5_score_oracle,0.5125911473491022,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,score_oracle,MK14
0.5841701160023846,2400,1.0,5.0,2.5,2.5,1.0,4.0,120,4,2400,4,4.0,600,mean,s5_score_oracle,0.4960814092206463,0.08333333333333333,0.25,0.125,15,0.5664240809639508,primary,score_oracle,MK14
0.4906046250588248,3600,1.0,2.5,2.5,2.5,1.0,6.0,120,4,3600,6,6.0,600,mean,s5_score_oracle,0.45309476465136617,0.041666666666666664,0.25,0.125,15,0.5664240809639508,primary,score_oracle,MK14
0.41688875047866225,4800,1.0,2.5,2.0833333333333335,1.6666666666666665,1.0,8.0,120,4,4800,8,8.0,600,mean,s5_score_oracle,0.4306539806503567,0.041666666666666664,0.20833333333333334,0.08333333333333333,15,0.5664240809639508,primary,score_oracle,MK14
0.6884722737250595,600,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s1_width,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,width,MK14
0.6884722737250595,1200,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s1_width,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,width,MK14
0.6884722737250595,2400,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s1_width,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,width,MK14
0.6884722737250595,3600,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s1_width,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,width,MK14
0.6884722737250595,4800,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s1_width,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,width,MK14
0.6884722737250595,600,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s2_uniform,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,uniform,MK14
0.6884724213561194,1200,1.0,5.0,2.5,4.166666666666667,1.0,2.0,120,4,1200,2,2.0,600,min,s2_uniform,0.5673832478589905,0.08333333333333333,0.25,0.20833333333333334,2,0.5664240809639508,primary,uniform,MK14
0.6355892689805897,2400,1.0,5.0,2.5,4.166666666666667,1.0,4.0,120,4,2400,4,4.0,600,min,s2_uniform,0.5176987935783122,0.08333333333333333,0.25,0.20833333333333334,4,0.5664240809639508,primary,uniform,MK14
0.6533828407842004,3600,1.0,5.0,2.5,4.166666666666667,1.0,6.0,120,4,3600,6,6.0,600,min,s2_uniform,0.5229903163157489,0.08333333333333333,0.25,0.20833333333333334,6,0.5664240809639508,primary,uniform,MK14
0.6573954218334453,4800,1.0,5.0,2.5,4.166666666666667,1.0,8.0,120,4,4800,8,8.0,600,min,s2_uniform,0.5234559337773136,0.08333333333333333,0.25,0.20833333333333334,8,0.5664240809639508,primary,uniform,MK14
0.6884722737250595,600,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s3_top10,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,primary_all|top_up,MK14
0.6884722737250595,1200,1.0,5.0,2.5,4.166666666666667,1.0,2.1666666666666665,120,4,1200,11,2.0,600,min,s3_top10,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,11,0.5664240809639508,primary,primary_all|top_up,MK14
0.6884722737250595,2400,1.0,5.0,2.5,4.166666666666667,1.0,2.6333333333333333,120,4,1440,15,2.4,600,min,s3_top10,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,primary_all|top_up,MK14
0.6884722737250595,3600,1.0,5.0,2.5,4.166666666666667,1.0,2.6333333333333333,120,4,1440,15,2.4,600,min,s3_top10,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,primary_all|top_up,MK14
0.6884722737250595,4800,1.0,5.0,2.5,4.166666666666667,1.0,2.6333333333333333,120,4,1440,15,2.4,600,min,s3_top10,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,primary_all|top_up,MK14
0.6884722737250595,600,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s3_top25,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,primary_all|top_up,MK14
0.6862830672683751,1200,1.0,5.0,2.5,4.166666666666667,1.0,1.8666666666666667,120,4,1200,5,2.0,600,min,s3_top25,0.5665514897870119,0.08333333333333333,0.25,0.20833333333333334,5,0.5664240809639508,primary,primary_all|top_up,MK14
0.6863564717575266,2400,1.0,5.0,2.5,4.166666666666667,1.0,3.6,120,4,2400,13,4.0,600,min,s3_top25,0.5658363868121835,0.08333333333333333,0.25,0.20833333333333334,13,0.5664240809639508,primary,primary_all|top_up,MK14
0.6863564717575266,3600,1.0,5.0,2.5,4.166666666666667,1.0,4.033333333333333,120,4,2700,15,4.5,600,min,s3_top25,0.5658363868121835,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,primary_all|top_up,MK14
0.6863564717575266,4800,1.0,5.0,2.5,4.166666666666667,1.0,4.033333333333333,120,4,2700,15,4.5,600,min,s3_top25,0.5658363868121835,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,primary_all|top_up,MK14
0.6884722737250595,600,1.0,5.0,2.5,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s3_top50,0.5664240809639508,0.08333333333333333,0.25,0.20833333333333334,1,0.5664240809639508,primary,primary_all|top_up,MK14
0.6262960288176956,1200,1.0,5.0,2.5,4.166666666666667,1.0,1.85,120,4,1200,3,2.0,600,min,s3_top50,0.527883373484089,0.08333333333333333,0.25,0.20833333333333334,3,0.5664240809639508,primary,primary_all|top_up,MK14
0.6540121100102618,2400,1.0,5.0,2.5,4.166666666666667,1.0,3.55,120,4,2400,7,4.0,600,min,s3_top50,0.543071096866403,0.08333333333333333,0.25,0.20833333333333334,7,0.5664240809639508,primary,primary_all|top_up,MK14
0.651468054715223,3600,1.0,5.0,2.5,4.166666666666667,1.0,5.25,120,4,3600,11,6.0,600,min,s3_top50,0.5385579460533761,0.08333333333333333,0.25,0.20833333333333334,11,0.5664240809639508,primary,primary_all|top_up,MK14
0.676520385026982,4800,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,6.95,120,4,4800,15,8.0,600,min,s3_top50,0.5515752831283273,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,primary_all|top_up,MK14
0.7020142139614217,600,0.7216666666666667,5.0,2.5,4.166666666666667,0.7166666666666667,1.4186046511627908,120,4,600,3,1.3856812933025404,433,min,s4_scaffold25,0.6010985189011943,0.08333333333333333,0.25,0.20833333333333334,3,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6976861812540487,1200,0.7216666666666667,5.0,2.5,4.166666666666667,0.7166666666666667,2.7325581395348837,120,4,1200,8,2.771362586605081,433,min,s4_scaffold25,0.5957258929484637,0.08333333333333333,0.25,0.20833333333333334,8,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6926945560383866,2400,0.7216666666666667,5.0,2.5,4.166666666666667,0.7166666666666667,4.72093023255814,120,4,2136,15,4.933025404157044,433,min,s4_scaffold25,0.5922757447732515,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6926945560383866,3600,0.7216666666666667,5.0,2.5,4.166666666666667,0.7166666666666667,4.72093023255814,120,4,2136,15,4.933025404157044,433,min,s4_scaffold25,0.5922757447732515,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6926945560383866,4800,0.7216666666666667,5.0,2.5,4.166666666666667,0.7166666666666667,4.72093023255814,120,4,2136,15,4.933025404157044,433,min,s4_scaffold25,0.5922757447732515,0.08333333333333333,0.25,0.20833333333333334,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.7035193652391595,600,0.735,5.0,2.5,4.166666666666667,0.7166666666666667,1.302325581395349,120,4,600,2,1.3605442176870748,441,min,s4_scaffold50,0.608628056125344,0.08333333333333333,0.25,0.20833333333333334,2,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6623214413895677,1200,0.7483333333333333,5.0,2.5,4.166666666666667,0.7166666666666667,2.395348837209302,120,4,1200,5,2.6726057906458798,449,min,s4_scaffold50,0.5776949271984194,0.08333333333333333,0.25,0.20833333333333334,5,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6567631696855125,2400,0.7483333333333333,5.0,2.5,4.166666666666667,0.7166666666666667,4.488372093023256,120,4,2400,10,5.3452115812917596,449,min,s4_scaffold50,0.5718046316112714,0.08333333333333333,0.25,0.20833333333333334,10,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6827074358924533,3600,0.7483333333333333,5.0,2.9166666666666665,4.166666666666667,0.7166666666666667,6.546511627906977,120,4,3600,15,8.017817371937639,449,min,s4_scaffold50,0.5852289738679116,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6827074358924533,4800,0.7483333333333333,5.0,2.9166666666666665,4.166666666666667,0.7166666666666667,6.837209302325581,120,4,3802,15,8.46770601336303,449,min,s4_scaffold50,0.5852289738679116,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,scaffold_representatives|expand_top_groups,MK14
0.6729598128066284,600,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,1.0,120,4,600,1,1.0,600,min,s5_score_oracle,0.5175722995876385,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,score_oracle,MK14
0.6729598128066284,1200,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,2.0,120,4,1200,2,2.0,600,min,s5_score_oracle,0.5175722995876385,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,score_oracle,MK14
0.6729598128066284,2400,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,4.0,120,4,2400,4,4.0,600,min,s5_score_oracle,0.5175722995876385,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,score_oracle,MK14
0.6729598128066284,3600,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,6.0,120,4,3600,6,6.0,600,min,s5_score_oracle,0.5175722995876385,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,score_oracle,MK14
0.6729598128066284,4800,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,8.0,120,4,4800,8,8.0,600,min,s5_score_oracle,0.5175722995876385,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5664240809639508,primary,score_oracle,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,1200,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,2400,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,3600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,4800,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s2_uniform,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,uniform,MK14
0.8406137333203146,1200,1.0,5.0,4.166666666666667,5.0,1.0,2.0,120,5,1200,2,2.0,600,mean,s2_uniform,0.6488394517483903,0.08333333333333333,0.4166666666666667,0.25,2,0.5125243449456556,primary,uniform,MK14
0.7638991757921689,2400,1.0,5.0,3.75,4.166666666666667,1.0,4.0,120,5,2400,4,4.0,600,mean,s2_uniform,0.5674264513465378,0.08333333333333333,0.375,0.20833333333333334,4,0.5125243449456556,primary,uniform,MK14
0.7440092379222755,3600,1.0,5.0,2.9166666666666665,5.0,1.0,6.0,120,5,3600,6,6.0,600,mean,s2_uniform,0.562259407302444,0.08333333333333333,0.2916666666666667,0.25,6,0.5125243449456556,primary,uniform,MK14
0.7684291314564458,4800,1.0,5.0,3.333333333333333,5.0,1.0,8.0,120,5,4800,8,8.0,600,mean,s2_uniform,0.5903101227019157,0.08333333333333333,0.3333333333333333,0.25,8,0.5125243449456556,primary,uniform,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s3_top10,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,primary_all|top_up,MK14
0.707528719227168,1200,1.0,5.0,3.333333333333333,4.166666666666667,1.0,1.75,120,5,1200,11,2.0,600,mean,s3_top10,0.5562282105245212,0.08333333333333333,0.3333333333333333,0.20833333333333334,11,0.5125243449456556,primary,primary_all|top_up,MK14
0.6966548669495582,2400,1.0,5.0,3.333333333333333,4.166666666666667,1.0,2.05,120,5,1440,15,2.4,600,mean,s3_top10,0.5490522845985953,0.08333333333333333,0.3333333333333333,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.6966548669495582,3600,1.0,5.0,3.333333333333333,4.166666666666667,1.0,2.05,120,5,1440,15,2.4,600,mean,s3_top10,0.5490522845985953,0.08333333333333333,0.3333333333333333,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.6966548669495582,4800,1.0,5.0,3.333333333333333,4.166666666666667,1.0,2.05,120,5,1440,15,2.4,600,mean,s3_top10,0.5490522845985953,0.08333333333333333,0.3333333333333333,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s3_top25,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,primary_all|top_up,MK14
0.7189340324396247,1200,1.0,5.0,3.333333333333333,4.166666666666667,1.0,2.0,120,5,1200,5,2.0,600,mean,s3_top25,0.5844396235548087,0.08333333333333333,0.3333333333333333,0.20833333333333334,5,0.5125243449456556,primary,primary_all|top_up,MK14
0.7816846058621785,2400,1.0,5.0,3.75,5.0,1.0,4.0,120,5,2400,13,4.0,600,mean,s3_top25,0.6022678719234377,0.08333333333333333,0.375,0.25,13,0.5125243449456556,primary,primary_all|top_up,MK14
0.7420637165587782,3600,1.0,5.0,3.75,4.166666666666667,1.0,4.5,120,5,2700,15,4.5,600,mean,s3_top25,0.5793661918063685,0.08333333333333333,0.375,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.7420637165587782,4800,1.0,5.0,3.75,4.166666666666667,1.0,4.5,120,5,2700,15,4.5,600,mean,s3_top25,0.5793661918063685,0.08333333333333333,0.375,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,mean,s3_top50,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,primary_all|top_up,MK14
0.7889571583847441,1200,1.0,5.0,4.166666666666667,4.166666666666667,1.0,2.066666666666667,120,5,1200,3,2.0,600,mean,s3_top50,0.6293539165210803,0.08333333333333333,0.4166666666666667,0.20833333333333334,3,0.5125243449456556,primary,primary_all|top_up,MK14
0.7767354945531859,2400,1.0,5.0,3.333333333333333,5.0,1.0,4.2,120,5,2400,7,4.0,600,mean,s3_top50,0.6312488529488297,0.08333333333333333,0.3333333333333333,0.25,7,0.5125243449456556,primary,primary_all|top_up,MK14
0.817968006209356,3600,1.0,5.0,3.75,5.0,1.0,6.333333333333333,120,5,3600,11,6.0,600,mean,s3_top50,0.6589357341693779,0.08333333333333333,0.375,0.25,11,0.5125243449456556,primary,primary_all|top_up,MK14
0.7566595906454896,4800,1.0,5.0,3.333333333333333,4.166666666666667,1.0,8.466666666666667,120,5,4800,15,8.0,600,mean,s3_top50,0.6165145399878177,0.08333333333333333,0.3333333333333333,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.7467990020619537,600,0.7233333333333334,5.0,3.333333333333333,4.166666666666667,0.725,1.3103448275862069,120,5,600,3,1.3824884792626728,434,mean,s4_scaffold25,0.6200899215469063,0.08333333333333333,0.3333333333333333,0.20833333333333334,3,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7740290761893496,1200,0.7233333333333334,5.0,4.166666666666667,4.166666666666667,0.725,2.5402298850574714,120,5,1200,8,2.7649769585253456,434,mean,s4_scaffold25,0.6343382430921166,0.08333333333333333,0.4166666666666667,0.20833333333333334,8,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7591459441282992,2400,0.7233333333333334,5.0,3.75,4.166666666666667,0.725,4.505747126436781,120,5,2150,15,4.953917050691245,434,mean,s4_scaffold25,0.6210300309404827,0.08333333333333333,0.375,0.20833333333333334,15,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7591459441282992,3600,0.7233333333333334,5.0,3.75,4.166666666666667,0.725,4.505747126436781,120,5,2150,15,4.953917050691245,434,mean,s4_scaffold25,0.6210300309404827,0.08333333333333333,0.375,0.20833333333333334,15,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7591459441282992,4800,0.7233333333333334,5.0,3.75,4.166666666666667,0.725,4.505747126436781,120,5,2150,15,4.953917050691245,434,mean,s4_scaffold25,0.6210300309404827,0.08333333333333333,0.375,0.20833333333333334,15,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7110923355251132,600,0.7366666666666667,5.0,3.333333333333333,3.333333333333333,0.7416666666666667,1.3258426966292134,120,5,600,2,1.3574660633484164,442,mean,s4_scaffold50,0.5893518319128255,0.08333333333333333,0.3333333333333333,0.16666666666666666,2,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7704421721656931,1200,0.755,5.0,3.75,5.0,0.7833333333333333,2.6595744680851063,120,5,1200,5,2.6490066225165565,453,mean,s4_scaffold50,0.6311533706179155,0.08333333333333333,0.375,0.25,5,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.803356515191556,2400,0.755,5.0,3.75,5.0,0.7833333333333333,5.425531914893617,120,5,2400,10,5.298013245033113,453,mean,s4_scaffold50,0.6559835545083081,0.08333333333333333,0.375,0.25,10,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7780915551809916,3600,0.755,5.0,3.75,4.166666666666667,0.7833333333333333,8.191489361702128,120,5,3600,14,7.947019867549669,453,mean,s4_scaffold50,0.6378102322352814,0.08333333333333333,0.375,0.20833333333333334,14,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.7538275569247241,4800,0.755,5.0,3.333333333333333,4.166666666666667,0.7833333333333333,8.787234042553191,120,5,3858,15,8.516556291390728,453,mean,s4_scaffold50,0.623536952498292,0.08333333333333333,0.3333333333333333,0.20833333333333334,15,0.5125243449456556,primary,scaffold_representatives|expand_top_groups,MK14
0.8161674075469159,600,1.0,5.0,3.75,5.0,1.0,1.0,120,5,600,1,1.0,600,mean,s5_score_oracle,0.6064754671967097,0.08333333333333333,0.375,0.25,15,0.5125243449456556,primary,score_oracle,MK14
0.8157584394623186,1200,1.0,5.0,4.166666666666667,5.0,1.0,2.0,120,5,1200,2,2.0,600,mean,s5_score_oracle,0.6024527972071447,0.08333333333333333,0.4166666666666667,0.25,15,0.5125243449456556,primary,score_oracle,MK14
0.800092987164284,2400,1.0,5.0,3.75,5.0,1.0,4.0,120,5,2400,4,4.0,600,mean,s5_score_oracle,0.5974531181180658,0.08333333333333333,0.375,0.25,15,0.5125243449456556,primary,score_oracle,MK14
0.8029561955068454,3600,1.0,5.0,3.75,5.0,1.0,6.0,120,5,3600,6,6.0,600,mean,s5_score_oracle,0.5998499166756451,0.08333333333333333,0.375,0.25,15,0.5125243449456556,primary,score_oracle,MK14
0.8043191779264642,4800,1.0,5.0,3.75,5.0,1.0,8.0,120,5,4800,8,8.0,600,mean,s5_score_oracle,0.6032084020337859,0.08333333333333333,0.375,0.25,15,0.5125243449456556,primary,score_oracle,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,1200,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,2400,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,3600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,4800,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s1_width,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,width,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s2_uniform,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,uniform,MK14
0.8180835698935217,1200,1.0,5.0,3.75,5.0,1.0,2.0,120,5,1200,2,2.0,600,min,s2_uniform,0.5901741745983918,0.08333333333333333,0.375,0.25,2,0.5125243449456556,primary,uniform,MK14
0.7700138653976375,2400,1.0,5.0,3.333333333333333,5.0,1.0,4.0,120,5,2400,4,4.0,600,min,s2_uniform,0.5631598948767356,0.08333333333333333,0.3333333333333333,0.25,4,0.5125243449456556,primary,uniform,MK14
0.7762026332472529,3600,1.0,5.0,3.333333333333333,5.0,1.0,6.0,120,5,3600,6,6.0,600,min,s2_uniform,0.573313615389501,0.08333333333333333,0.3333333333333333,0.25,6,0.5125243449456556,primary,uniform,MK14
0.8163142834230614,4800,1.0,5.0,3.75,5.0,1.0,8.0,120,5,4800,8,8.0,600,min,s2_uniform,0.6080545460755644,0.08333333333333333,0.375,0.25,8,0.5125243449456556,primary,uniform,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s3_top10,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,primary_all|top_up,MK14
0.6613276797429845,1200,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,1.75,120,5,1200,11,2.0,600,min,s3_top10,0.5307287100250208,0.08333333333333333,0.2916666666666667,0.20833333333333334,11,0.5125243449456556,primary,primary_all|top_up,MK14
0.6613276797429845,2400,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,2.05,120,5,1440,15,2.4,600,min,s3_top10,0.5307287100250208,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.6613276797429845,3600,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,2.05,120,5,1440,15,2.4,600,min,s3_top10,0.5307287100250208,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.6613276797429845,4800,1.0,5.0,2.9166666666666665,4.166666666666667,1.0,2.05,120,5,1440,15,2.4,600,min,s3_top10,0.5307287100250208,0.08333333333333333,0.2916666666666667,0.20833333333333334,15,0.5125243449456556,primary,primary_all|top_up,MK14
0.6193025838135613,600,1.0,5.0,2.9166666666666665,2.5,1.0,1.0,120,5,600,1,1.0,600,min,s3_top25,0.5125243449456556,0.08333333333333333,0.2916666666666667,0.125,1,0.5125243449456556,primary,primary_all|top_up,MK14
